,year,FIPS,County,State,yield,area,tmax5,tmax6,tmax7,tmax8,tmax9,tmin5,tmin6,tmin7,tmin8,tmin9,tave5,tave6,tave7,tave8,tave9,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdave5,vpdave6,vpdave7,vpdave8,vpdave9,precip5,precip6,precip7,precip8,precip9,tave56789,vpdave56789,precip56789,precip_gs_mean,precip_gs_std,precip_gs_z,yield_ana
30,2013,6095,SOLANO,CALIFORNIA,39.33,9000,27.0412793014,30.176082601799997,32.9016211867,31.2934573899,29.2574985613,11.571913430999999,13.776350434100001,14.056685972,13.7486628077,13.344447304100001,19.306596366199997,21.976216518,23.479153579299997,22.5210600988,21.3009729327,24.7406810008,29.320675222600002,33.9758532989,29.353234079099998,27.586264951999997,2.91664736893,2.6077606821,2.59319547847,1.7761069759099999,2.31003418872,13.828664184900001,15.9642179524,18.2845243887,15.5646705275,14.9481495703,7.95547009127,5.728974363150001,0.0,0.00871794880965,16.9390599262,21.716799899,15.910519263375,30.63222232942965,19.421400761784792,23.807016378162174,0.4709040977486107,-4.450599341407653
31,2012,6095,SOLANO,CALIFORNIA,34.0,10000,26.5340915156,29.5387863175,31.379280403800003,33.415459062,30.9830114044,10.4965232989,12.5011623952,13.1465260545,13.6471546749,11.9866239383,18.5153074073,21.019974356400002,22.262903229099997,23.5313068685,21.4848176714,23.588673839000002,29.772763528400002,31.3260159767,36.8581196351,31.739082628000002,2.13243727497,2.8425726501599997,1.92810862895,2.37316515134,2.03008262036,12.860555557,16.3076680893,16.6270623028,19.615642393199998,16.8845826242,0.483076921879,0.799914528815,0.008974358885209999,0.0,0.0,21.362861906539997,16.352732085575,1.29196580957921,19.421400761784792,23.807016378162174,-0.7615164649038275,-8.362513044296065
32,2011,6095,SOLANO,CALIFORNIA,34.44,9000,22.8303639375,26.8248233567,30.774857996199998,31.0827763944,32.0850626812,8.7571243451,12.134301987799999,13.9488171976,13.169864905599999,13.5733988661,15.793744141300001,19.479562672300002,22.3618375969,22.12632065,22.829230773699997,17.9577833071,21.586660962199996,28.087198799899998,29.6847228917,33.0884615341,1.50027846712,1.43629344789,1.8613592496400002,1.4958671085600002,2.23828774699,9.72903088712,11.511477205,14.9742790248,15.5902950001,17.6633746406,29.8722222627,47.7017093485,0.0,0.0,0.25794871645,20.51813916684,12.951270529255,77.83188032765001,19.421400761784792,23.807016378162174,2.453498524890515,-6.558438744776652
33,2010,6095,SOLANO,CALIFORNIA,49.78,9000,22.675811970599998,29.2335640894,31.27953955,30.2355748564,30.7124045413,8.31326716075,13.3375413115,12.9484808406,12.212371109400001,12.645826208199999,15.494539565699998,21.2855527004,22.1140101953,21.2239729829,21.679115374699997,17.590556931600002,26.414641012399997,29.689586443499998,28.5200882417,31.249923088899997,1.44234629092,2.6695470077400003,2.22849738103,1.6051419904799997,2.41661253458,9.516451611239999,14.5420940101,15.9590419123,15.062615116099998,16.8332678117,21.736153822800002,0.0,0.105384615481,0.0,1.2662393162899999,20.359438163799997,13.770050662434999,23.107777754571003,19.421400761784792,23.807016378162174,0.1548441406613082,10.091623557121494
34,1991,6095,SOLANO,CALIFORNIA,32.57,18400,24.115483878499997,28.001116820300002,32.9497545793,30.3953239524,32.510700848,9.15447477602,11.5083675197,14.2302067796,13.0372346211,13.3371367547,16.6349793273,19.75474217,23.5899806794,21.7162792867,22.9239188014,19.1755252314,25.1604387521,32.9304741913,26.997595803600003,32.874615386799995,1.4512103644299998,2.11338746439,2.06167355886,1.8091783829499999,2.22364387432,10.3133677979,13.6369131083,17.4960738751,14.4033870933,17.5491296306,4.50034186419,5.5464957118300005,0.0,0.913333334092,0.024615384526900003,20.92398005296,13.96243546865,10.9847862946389,19.421400761784792,23.807016378162174,-0.35437512761509565,7.510527744969586
35,2017,6101,SUTTER,CALIFORNIA,40.05,8400,28.414624015500003,32.6548885359,36.5703682566,35.5593793841,31.8787742688,12.0383955016,15.8817454822,16.838016128,17.1429448916,15.005545146600001,20.2265097585,24.268317009,26.7041921923,26.351162137800003,23.4421597077,28.2136794412,36.9045788023,49.4983995025,43.3795080512,36.4829246673,2.72317405806,3.8581590252499995,5.529776211030001,4.70893750238,4.485247918480001,15.4684267496,20.3813689138,27.5140878568,24.044222776799998,20.4840862929,2.65245834165,14.1688645914,0.0,0.0,0.000416666662204,24.19846816106,21.85202657425,16.821739599712203,21.782963541696557,23.751549447593813,-0.20888001235165557,-9.943064506212252
36,2016,6101,SUTTER,CALIFORNIA,47.9,10500,27.323698595,33.027118060300005,34.5574915915,33.8958044373,31.430477078800003,12.5894045687,14.8648395853,15.6385749361,14.7036139132,12.9712566068,19.9565515819,23.9459788228,25.0980332638,24.2997091752,22.200866842800004,26.2106670038,40.4148104131,43.024880701499995,40.2207113581,35.0402000202,2.53451277014,4.02074062311,4.5956065243,3.78254704384,3.4396006922300004,14.372589887,22.217775518099998,23.8102436129,22.001629201,19.2399003562,12.5824583223,0.8266770824240001,0.0,0.0,0.0,23.1002279373,20.60055955475,13.409135404724001,21.782963541696557,23.751549447593813,-0.3525592364173479,-0.45893021858646676
37,2015,6101,SUTTER,CALIFORNIA,44.92,12000,26.3727856214,33.8522430625,34.006965724400004,33.3964684157,31.752666664099998,11.087960349500001,15.6373611103,16.99387433,15.6486122304,13.7052048581,18.7303729854,24.7448020864,25.500420027199997,24.522540323,22.7289357611,23.965796351399998,40.8819444362,40.028978522399996,38.9530275695,38.018847219499996,2.03562499925,4.08772222408,4.73680443331,3.9960584675199997,4.30178472422,13.0007106753,22.484833330100003,22.3828914779,21.4745430185,21.1603159719,0.68510416802,1.1835520823299999,0.0218750000543,0.00343750002018,1.3463541689200003,23.24541423662,19.83574462545,3.2403229193444805,21.782963541696557,23.751549447593813,-0.7806918307904567,-1.8588079285819532
38,2014,6101,SUTTER,CALIFORNIA,44.2,10000,29.533870973899997,33.3902118219,35.431290325300004,33.4292876214,32.0247881995,12.4232459716,14.4791076475,17.3088676125,16.089294355699998,14.551875006500001,20.9785584727,23.9346597347,26.3700789689,24.7592909886,23.288331603000003,32.471038295700005,39.8392152813,43.2945160782,36.8633232357,35.3720867816,3.4922513449699997,3.6589861109199995,4.9709845457699995,3.28515121093,3.0174201404799996,17.9816448203,21.7491006961,24.132750312,20.0742372233,19.194753460999998,4.23531250921,0.0,0.0665624996764,0.933749996882,10.875729178599999,23.86618395358,20.984433262925002,16.1113541843684,21.782963541696557,23.751549447593813,-0.23878902594722,-1.0526976361987153
39,2013,6101,SUTTER,CALIFORNIA,38.71,7000,28.297883044000002,32.391357663600004,35.8562701556,33.217177421799995,29.9719340371,12.446344086199998,14.886277785599999,16.443212381,14.95852486,13.4930798688,20.3721135651,23.6388177246,26.149741268299998,24.0878511409,21.7325069529,28.1960383375,36.2135243197,44.7719691133,36.743198905599996,30.4228055371,3.56235887125,3.1418402790099997,4.54218414023,2.83266465038,2.73402777725,15.8791986044,19.6776822994,24.6570766268,19.787931778,16.578416657200002,5.507812487490001,12.176874998599999,0.0,0.0,16.5762499793,23.196206130359997,20.00047232715,34.26093746539,21.782963541696557,23.751549447593813,0.5253541016860921,-5.07059934140765
40,2012,6101,SUTTER,CALIFORNIA,37.14,7000,28.288608884899997,31.3904374897,33.9137970324,35.8035584419,32.8192430629,11.4060215078,13.836819453199999,15.0330611695,15.614153222999999,13.1879097177,19.8473151964,22.6136284715,24.473429101,25.7088558325,23.0035763903,28.778682781300002,35.810864589299996,39.8986626142,45.5690893339,37.1245138668,2.71151545788,3.88205903065,3.37453293005,4.3014213701,3.28856597255,15.7450991196,19.84646181,21.6365977721,24.935255352,20.2065399197,0.0,1.4039583395700002,0.0104166668413,0.0,0.0,23.12936099834,20.540853513425,1.4143750064113,21.782963541696557,23.751549447593813,-0.8575688327292991,-5.222513044296065
41,2011,6101,SUTTER,CALIFORNIA,37.17,6000,23.826370950700003,28.4228333344,33.0962029542,33.7950907023,33.5452118079,9.42222782008,13.6915798603,15.7683669335,14.574428760899998,14.7097604146,16.6242993854,21.0572065973,24.432284943800003,24.1847597316,24.1274861112,19.9846270214,26.8844236058,35.261683476900004,37.9399865423,37.4930208216,1.8411659948599997,2.2707881947799997,2.80037298518,2.6450772852,3.04991319643,10.9128965081,14.5776059003,19.031028231,20.2925319138,20.271467009000002,40.4668749679,41.2015625455,0.0,0.0,0.020833333391499998,22.08520735386,16.2035156383,81.68927084679149,21.782963541696557,23.751549447593813,2.522206285416206,-3.8284387447766477
42,2010,6101,SUTTER,CALIFORNIA,45.0,7000,23.3809912471,31.069729187100002,34.5182291641,32.6582728387,31.5364375201,8.610477151889999,14.6468159689,15.1255073903,13.673484540799999,12.9980659727,15.995734199500001,22.858272578,24.821868277199997,23.165878689699998,22.2672517464,20.1526209427,32.047107623,37.703397190100006,35.113370317,34.1168437733,1.70101478606,3.2274513894099996,3.2431989251899997,2.46316196098,2.78060416678,10.9268178644,17.6372795062,20.4732980576,18.788266139,18.44872397,19.6020833025,0.0,0.0,0.0622916674862,2.28499999695,21.82180109816,16.9564153918,21.949374966936197,21.782963541696557,23.751549447593813,0.007006339759299344,5.311623557121493
43,2004,6101,SUTTER,CALIFORNIA,41.81,6200,28.0584173286,32.5040069514,34.4998084275,34.1803763733,31.9720381783,11.6292809099,14.631538199100001,15.798514786300002,15.5170799776,13.2993923553,19.8438491192,23.5677725752,25.1491616069,24.848728175399998,22.6357152668,25.117496625100003,33.0098784672,36.1029939626,36.3398824116,34.9012326474,1.63573924614,2.68357291706,2.52225134624,2.35055107615,3.25894792089,13.376617935599999,17.8467256921,19.312622654400002,19.3452167439,19.080090284100002,1.0309374971,0.0423958328514,0.0,0.0,0.353645831152,23.2090453487,17.4702957565,1.4269791611034002,21.782963541696557,23.751549447593813,-0.8570381660997426,8.8477454184345
44,1991,6101,SUTTER,CALIFORNIA,29.55,22500,24.674855515500003,29.8438611037,35.5413273188,32.4033702804,34.1540173325,10.1694287651,13.0042604208,16.4807493267,14.031817887699999,14.1632256909,17.4221421403,21.4240607623,26.0110383228,23.2175940841,24.1586215117,20.342624310999998,29.1729444483,39.2830779668,32.3553763519,37.9710277597,1.76229838757,2.8473715329400004,3.70260080739,2.9104233861,3.77999652752,11.052461349300001,16.0101579906,21.492839387100002,17.632899869000003,20.875512143599998,12.5245833405,13.3839583564,0.09135416734110001,1.17031249804,0.335937499903,22.446691364240003,16.547089649,27.506145862184102,21.782963541696557,23.751549447593813,0.2409603774741248,4.490527744969587
45,2017,6113,YOLO,CALIFORNIA,43.08,28900,27.9002358164,32.1699683154,35.7303999238,34.823530167,31.432910132199996,11.711804246500002,15.0835387195,15.7598218878,16.3446173105,14.834416557,19.8060200315,23.6267535175,25.7451109058,25.5840737387,23.1336633446,27.634522719099998,36.0905933923,45.7794443798,41.0080456826,35.768160233,3.22440993821,4.11387039232,4.95090182268,4.480692444,4.79439689071,15.429466328699998,20.1022318923,25.3651731012,22.7443690633,20.2812785619,1.02918012373,9.425347849580001,0.0,0.00034782608323100003,0.0010745341655300001,23.57912430762,20.910310096375,10.455950333558764,19.56890682622258,23.49623882130781,-0.3878474577130888,-6.913064506212251
46,2016,6113,YOLO,CALIFORNIA,46.9,35800,26.841999592199997,32.71818592,34.3608088661,33.7784470054,31.6864608626,12.1360827554,14.574540996500001,15.1486788132,14.229989973199999,13.185312424700001,19.4890411738,23.646363458200003,24.7547438396,24.004218489299998,22.435886643699998,25.505355640100003,40.0149072576,42.4041049933,40.3232219805,36.7359283787,2.79791665078,4.8452047615,4.57237888204,3.73127970421,4.23020165759,14.1516361455,22.4300560096,23.4882419377,22.027250842399997,20.4830650181,12.701732916,0.254447205662,0.0,0.0,0.0,22.86605072092,20.524296233799998,12.956180121662,19.56890682622258,23.49623882130781,-0.28143766986926266,-1.4589302185864668
47,2015,6113,YOLO,CALIFORNIA,48.62,38400,25.8456561857,33.3437225662,33.8376177129,33.5555660268,31.9622712143,10.3099999985,14.8360869581,16.5033139508,15.487697846700001,14.322091096500001,18.0778280921,24.089904762199996,25.170465831799998,24.5216319368,23.1421811554,23.0198016431,39.4724575614,40.2146043054,40.3046043177,39.2494327072,2.0427769962999998,4.08925259181,4.80118212756,4.14079343007,5.473465840659999,12.5312893197,21.780855076599998,22.5078932165,22.222698873899997,22.3614492739,1.09434782671,0.649484470712,0.228509315145,0.0644720496598,1.7020496913499998,23.00040235566,19.760684121675,3.7388633535768,19.56890682622258,23.49623882130781,-0.673726701240802,1.8411920714180425
48,2014,6113,YOLO,CALIFORNIA,46.46,37000,29.327233007800004,33.0215010357,35.1462753069,33.4124323677,32.1858964636,12.030785416199999,13.9908944087,16.5461851375,15.489641351,14.395246368499999,20.679009212,23.5061977222,25.8462302222,24.451036859400002,23.290571416,32.1072791181,38.938629391300005,42.8439531408,37.517892198,36.3324285768,4.037401324619999,3.97053002508,4.92457023069,3.43958124698,3.43640579424,18.0723402214,21.4545797082,23.8842616858,20.4787367225,19.8844171855,0.722298133679,0.0,0.00385093166036,0.22857142794,10.2885714176,23.55460908636,20.972479584475,11.24329191087936,19.56890682622258,23.49623882130781,-0.35433819764349045,1.2073023638012828
49,2013,6113,YOLO,CALIFORNIA,46.29,34000,28.120783401300002,31.9289296255,35.3818032198,33.206279300300004,30.2953436715,12.053522343800001,14.3663126418,15.4925165427,14.3455259439,13.413420286800001,20.0871528726,23.1476211337,25.4371598813,23.775902622100002,21.8543819792,28.0757142931,35.0426604739,41.9811760882,36.3444400012,31.765124208400003,3.94768984393,3.6347204987699997,4.03149869831,2.7667681813,3.20119047704,16.0117020685,19.3386904864,23.0063373933,19.5556040913,17.4831573427,6.10527949734,7.1691304481,0.0,0.0,17.2211180336,22.860443697780003,19.478083509875,30.49552797904,19.56890682622258,23.49623882130781,0.46503703149750497,2.509400658592348
50,2012,6113,YOLO,CALIFORNIA,43.24,34000,28.1264155443,31.0676066144,33.5498196673,35.5845101153,32.996501042,10.998008408499999,13.3324720414,14.1553856953,14.952262064200001,12.9042236046,19.5622119764,22.2000393279,23.852602681300002,25.2683860898,22.9503623233,28.5693508283,35.1557267181,38.570977749499995,45.2643598309,38.8236604527,3.0629913856999997,4.4121366451699995,3.2989561230299995,4.67215387718,3.8485610790400004,15.816171107,19.783931681600002,20.9349669362,24.968256854099998,21.3361107659,0.858695647488,0.647950311752,0.0,0.0,0.0,22.766720479740002,20.375831644725,1.50664595924,19.56890682622258,23.49623882130781,-0.7687298807417053,0.8774869557039366
51,2011,6113,YOLO,CALIFORNIA,35.65,34000,23.6330515025,28.055706006399998,32.615161282399995,33.384972927199996,33.4928302346,8.74188538912,12.8611759824,14.801576838299999,13.7345602102,14.274699786900001,16.1874684458,20.4584409944,23.7083690604,23.5597665687,23.883765010799998,20.1787577568,26.4034761867,33.7827589442,36.9297695972,39.212391303400004,1.9043878980900002,2.29526086835,2.53672610657,2.4631897408700003,3.70481987487,11.0415728275,14.3493685275,18.1597425254,19.696479669000002,21.4586055892,32.598944065,48.535403736099994,0.0,0.0,0.5014285708640001,21.55956201602,15.81179088735,81.63577637196398,19.56890682622258,23.49623882130781,2.641566168005384,-5.348438744776651
52,2010,6113,YOLO,CALIFORNIA,41.09,32000,23.2431737005,30.8595879742,34.006760187,32.3802083966,31.7430952408,8.333420159,14.0186294004,14.259757566800001,12.9563554408,13.1243933708,15.7882969298,22.4391086873,24.1332588769,22.6682819187,22.433744305799998,20.2204287726,32.2700641936,37.22670008,34.7586074973,35.5367018747,1.9725185327,3.3834782595700004,3.0078040475599996,2.30713283857,3.53051345671,11.0964736527,17.826771226600002,20.117252063800002,18.5328701679,19.5336076657,18.9112422075,0.0,0.0527329189437,0.0,2.7272049669200005,21.4925381437,16.893341777750003,21.6911800933637,19.56890682622258,23.49623882130781,0.0903239570929332,1.4016235571214963
53,2004,6113,YOLO,CALIFORNIA,40.0,37300,27.7859927907,32.2382215188,34.1851352504,34.2354117328,32.3923519624,11.005830494100001,13.843041407100001,15.0526307297,15.0867982349,13.5924989592,19.3959116424,23.0406314629,24.61888299,24.6611049839,22.9924254608,24.1687818075,32.1084182388,35.6138689839,36.5430434765,36.0245797042,1.57524544102,2.72170393246,2.4586876387400003,2.66024644402,4.2712215349500005,12.872013624300001,17.415061085599998,19.036278311300002,19.6016449603,20.1479006196,1.3809937842299997,0.685341607629,0.109192546411,0.0,2.8031055891100003,22.941791308,17.231249495375,4.97863352738,19.56890682622258,23.49623882130781,-0.6209620786460187,7.037745418434497
54,1991,6113,YOLO,CALIFORNIA,30.49,59600,24.601965532199998,29.4807950217,35.066347424499995,32.068220814200004,34.0815383157,9.31448006491,12.084445134600001,15.4621338377,13.3721598895,13.8294803351,16.958222798599998,20.7826200781,25.2642406311,22.7201903518,23.9555093254,21.099074329300002,28.5122422363,37.4976117037,31.713989177600002,38.056710131500004,1.72068122565,2.60953002105,3.03237226764,2.4935183347,3.7537929602199998,11.4098777775,15.560886128699998,20.2649919857,17.103753756099998,20.9052515458,6.64229813784,9.75683227731,0.0,0.49006210933899996,0.09782608707219999,21.936156637000003,16.084877411999997,16.9870186115612,19.56890682622258,23.49623882130781,-0.10988517074145361,5.430527744969584
55,2017,6019,FRESNO,CALIFORNIA,50.39,72000,23.1835432983,28.655089124699998,32.668057783,31.438328049899997,26.6643699406,8.19684541292,12.684525887000001,16.1533586252,16.2634723023,12.050990800000001,15.6901943556,20.6698075059,24.410708204099997,23.8509001761,19.3576803703,23.3978364002,33.0154982882,42.3066504804,38.2540840061,29.182877656,3.57861528301,5.88760852723,8.95459387262,8.106363128039998,5.2925256241600005,13.4882258416,19.4515534077,25.6306221765,23.1802235671,17.2377016401,5.802311726259999,2.7036960891,0.176785474864,3.15406033473,12.0340145376,20.7958581224,20.437656248225,23.870868162553997,30.131048041538413,24.318183816165625,-0.25742793649018036,0.39693549378775117
56,2016,6019,FRESNO,CALIFORNIA,50.03,79600,22.015739665100003,29.7326292734,31.942487695,31.168185799699998,27.4553788013,7.797877636739999,13.1358700937,14.874511661800002,14.738734473800001,10.839117356600001,14.906808650899999,21.434249683599997,23.408499678400002,22.953460136799997,19.147248078900002,20.975692414,37.3454318697,41.2908592606,39.547637627,32.4603999248,2.72962685083,6.97065113911,8.607993982230001,7.932105605549999,6.15864867805,11.8526596324,22.1580415044,24.949426621399997,23.7398716163,19.3095243014,18.3882837812,5.7535597849,0.0025687150914699996,0.115622346253,0.30914972092799997,20.37005324572,20.674999843625002,24.569184348372474,30.131048041538413,24.318183816165625,-0.22871213307749835,1.6710697814135358
57,2015,6019,FRESNO,CALIFORNIA,50.89,89500,20.934353213199998,29.882108003400003,29.6172705032,30.8538082647,28.3287754163,6.89112705117,13.646763503699999,15.0009079121,15.1554874776,13.013208567000001,13.9127401322,21.7644357536,22.309089207600003,23.0046478711,20.6709919917,20.173633804,37.2619351944,34.2569100722,37.7882169794,33.8836119167,2.92648080797,7.04808268352,6.75909425229,7.760158947989999,7.55292588545,11.550057306,22.1550089389,20.5080021623,22.774187963699998,20.7182689011,17.8235642419,5.87600334654,17.1770837974,2.11493854722,4.90205586764,20.33238099124,19.246814092725,47.89364580070001,30.131048041538413,24.318183816165625,0.7304245207388318,4.111192071418046
58,2014,6019,FRESNO,CALIFORNIA,49.33,90000,24.2337869916,28.9553783908,31.917036222199997,30.356223106199998,28.4923024127,8.955724638080001,12.3118975784,16.5988134772,15.1324213388,13.353756049600001,16.5947558148,20.6336379846,24.257924849699997,22.7443222225,20.923029231199997,26.7982703188,35.648300563,39.7129216118,36.784175531399995,32.7903534449,5.15048693455,7.24373668621,8.60328347491,7.50914471003,6.26681005627,15.9743786267,21.4460186246,24.158102543400002,22.146660120700002,19.5285817506,10.6470390978,0.046413407676599995,5.439955306310001,2.3959329615200002,8.9470726133,21.030734020559997,20.931289978850003,27.476413386606602,30.131048041538413,24.318183816165625,-0.10916253758914064,4.07730236380128
59,2013,6019,FRESNO,CALIFORNIA,48.95,99000,23.3885633331,28.9418778366,32.624260587399995,30.1705849704,26.8936093089,8.37655288991,12.958725513900001,16.621475223900003,14.257589838800001,11.8637877074,15.882558111500002,20.9503016753,24.6228679057,22.2140874046,19.3786985081,23.3567900502,32.1612718665,41.2901362467,35.9255736256,28.7032003676,3.87914543236,5.7796059588,8.57174049317,6.7514676510300005,5.413274862200001,13.617967741300001,18.9704389126,24.930938369899998,21.3385206383,17.0582376149,7.490100560539999,0.558726255939,3.26297206619,2.5346145260900004,3.26777654166,20.60970272104,19.714466415525,17.114189950419004,30.131048041538413,24.318183816165625,-0.5352726251894845,5.169400658592352
60,2012,6019,FRESNO,CALIFORNIA,55.26,98000,24.2503982727,27.531475228,30.2770564029,32.535574691,29.5420931051,7.458787169339999,10.733142646900001,13.7589331442,16.1085579433,13.3827899428,15.854592721,19.1323089375,22.0179947735,24.322066317199997,21.462441524000003,25.4626451681,30.9214491635,35.5766271473,41.2552182321,34.8519623754,3.7079909907199995,5.044817505669999,6.15266066221,8.51627247906,7.32319404367,14.5853180794,17.9831333346,20.8646439047,24.8857453556,21.0875782096,1.10254748737,1.4771173172,0.351955306771,2.28030167592,0.233620111193,20.557880854639997,19.579710168574998,5.445541898454,30.131048041538413,24.318183816165625,-1.0151048421089164,12.897486955703933
61,2011,6019,FRESNO,CALIFORNIA,53.61,95000,19.351066493599998,25.0532148912,29.9528660986,30.886335915700002,29.078546362399997,4.73130185502,9.961245812949999,13.841695077799999,13.941094615199999,13.354431285899999,12.041184174300001,17.5072303521,21.8972805882,22.413715265500002,21.2164888241,18.0023114079,25.1958726271,32.5615116273,34.7772431179,32.108454377600005,2.2058075323599997,3.58682830434,5.654482250090001,5.84598954878,5.8252621985,10.1040594701,14.391350465699999,19.107996938699998,20.3116163334,18.966858288,43.4133966552,36.0180558749,4.16002233339,2.2116312841099997,5.34422346664,19.01517984084,15.978755801974998,91.14732961424001,30.131048041538413,24.318183816165625,2.509080531422776,12.61156125522335
62,2010,6019,FRESNO,CALIFORNIA,44.3,100000,18.477305101600003,27.0844346332,31.0964865709,29.7075220797,27.817742268099998,4.35646855325,11.0178796996,14.644019461400001,12.832351056199998,11.212906146300002,11.4168868274,19.0511571664,22.8702530162,21.2699365679,19.5153242072,16.9575328894,29.186159033899997,37.9072697733,35.9368106032,31.4321072646,1.98112993319,4.45346517968,6.179778700930001,5.462479007100001,5.31895344449,9.469331411319999,16.8198121068,22.0435242371,20.6996448052,18.3755303545,18.9691731859,0.95600000146,0.553977651559,0.00412290501903,0.20784357534400003,18.824711557020002,17.258078140105,20.691117319282032,30.131048041538413,24.318183816165625,-0.3881840351902079,4.61162355712149
63,2004,6019,FRESNO,CALIFORNIA,43.51,103300,23.402344212600003,28.0040491584,31.1582724785,30.314370862199997,27.8053340828,7.2081149774,11.7132759791,14.556857454500001,13.8268779989,10.7683858499,15.305229595,19.8586625688,22.8575649665,22.0706244306,19.2868599663,23.619036587199997,30.2966443211,35.8006260589,34.4696835486,33.0073664804,3.1032243645200004,4.78790130394,5.98269093649,5.5419344035,5.74518435783,13.3611304759,17.5422728125,20.8916584977,20.005808975999997,19.3762754191,7.568614528089999,1.0983575382600002,1.21289385369,1.04269273248,0.8422569842479999,19.87578830544,17.950217690525,11.764815636767999,30.131048041538413,24.318183816165625,-0.7552468779581054,10.547745418434495
64,1991,6019,FRESNO,CALIFORNIA,31.82,107400,20.0363027596,25.7560431954,31.1621196528,28.7419589049,29.4640912512,5.05592755628,9.69122942183,14.679797443599998,12.894835826800001,13.0603292333,12.5461151579,17.7236363086,22.9209585482,20.818397365899997,21.262210242200002,18.303589476400003,26.2087568007,32.8775519918,27.7430221655,31.2155843587,2.1988019469599998,4.403820485980001,5.848632547819999,4.70796612102,5.74029683621,10.2511957117,15.306288643299998,19.3630922698,16.2254941432,18.4779405975,18.6699106121,6.38932961388,0.756379888908,1.58451396491,3.93724021819,19.05426352456,15.286517692,31.337374297988,30.131048041538413,24.318183816165625,0.04960593544192535,6.760527744969586
